Entity,Code,Day,Daily doses administered (7-day rolling average)
Veterans Health,,2021-10-02,7702
Veterans Health,,2021-10-03,7858
Veterans Health,,2021-10-04,8015
Veterans Health,,2021-10-05,7975
Veterans Health,,2021-10-06,7935
Veterans Health,,2021-10-07,7895
Veterans Health,,2021-10-08,7855
Veterans Health,,2021-10-09,7815
Veterans Health,,2021-10-10,7775
Veterans Health,,2021-10-11,7734
Veterans Health,,2021-10-12,8449
Veterans Health,,2021-10-13,9165
Veterans Health,,2021-10-14,9880
Veterans Health,,2021-10-15,10595
Veterans Health,,2021-10-16,11310
Veterans Health,,2021-10-17,12025
Veterans Health,,2021-10-18,12740
Veterans Health,,2021-10-19,12467
Veterans Health,,2021-10-20,12193
Veterans Health,,2021-10-21,11920
Veterans Health,,2021-10-22,11647
Veterans Health,,2021-10-23,11374
Veterans Health,,2021-10-24,11101
Veterans Health,,2021-10-25,10827
Veterans Health,,2021-10-26,10778
Veterans Health,,2021-10-27,10729
Veterans Health,,2021-10-28,10680
Veterans Health,,2021-10-29,10632
Veterans Health,,2021-10-30,10583
Veterans Health,,2021-10-31,10534
Veterans Health,,2021-11-01,10485
Veterans Health,,2021-11-02,10241
Veterans Health,,2021-11-03,9998
Veterans Health,,2021-11-04,9755
Veterans Health,,2021-11-05,9512
Veterans Health,,2021-11-06,9269
Veterans Health,,2021-11-07,9026
Veterans Health,,2021-11-08,8782
Veterans Health,,2021-11-09,8369
Veterans Health,,2021-11-10,7955
Veterans Health,,2021-11-11,7542
Veterans Health,,2021-11-12,7128
Veterans Health,,2021-11-13,6715
Veterans Health,,2021-11-14,6301
Veterans Health,,2021-11-15,5888
Veterans Health,,2021-11-16,6016
Veterans Health,,2021-11-17,6145
Veterans Health,,2021-11-18,6274
Veterans Health,,2021-11-19,6402
Veterans Health,,2021-11-20,6531
Veterans Health,,2021-11-21,6660
Veterans Health,,2021-11-22,6788
Veterans Health,,2021-11-23,6362
Veterans Health,,2021-11-24,5935
Veterans Health,,2021-11-25,5508
Veterans Health,,2021-11-26,5081
Veterans Health,,2021-11-27,4654
Veterans Health,,2021-11-28,4228
Veterans Health,,2021-11-29,3801
Veterans Health,,2021-11-30,4022
Veterans Health,,2021-12-01,4243
Veterans Health,,2021-12-02,4464
Veterans Health,,2021-12-03,4685
Veterans Health,,2021-12-04,4906
Veterans Health,,2021-12-05,5127
Veterans Health,,2021-12-06,5349
Veterans Health,,2021-12-07,5294
Veterans Health,,2021-12-08,5239
Veterans Health,,2021-12-09,5184
Veterans Health,,2021-12-10,5129
Veterans Health,,2021-12-11,5075
Veterans Health,,2021-12-12,5020
Veterans Health,,2021-12-13,4965
Veterans Health,,2021-12-14,5112
Veterans Health,,2021-12-15,5259
Veterans Health,,2021-12-16,5406
Veterans Health,,2021-12-17,5553
Veterans Health,,2021-12-18,5700
Veterans Health,,2021-12-19,5847
Veterans Health,,2021-12-20,5993
Veterans Health,,2021-12-21,5508
Veterans Health,,2021-12-22,5023
Veterans Health,,2021-12-23,4537
Veterans Health,,2021-12-24,4052
Veterans Health,,2021-12-25,3566
Veterans Health,,2021-12-26,3081
Veterans Health,,2021-12-27,2596
Veterans Health,,2021-12-28,2532
Veterans Health,,2021-12-29,2468
Veterans Health,,2021-12-30,2404
Veterans Health,,2021-12-31,2340
Veterans Health,,2022-01-01,2276
Veterans Health,,2022-01-02,2212
Veterans Health,,2022-01-03,2148
Veterans Health,,2022-01-04,2272
Veterans Health,,2022-01-05,2396
Veterans Health,,2022-01-06,2520
Veterans Health,,2022-01-07,2644
Veterans Health,,2022-01-08,2768
Veterans Health,,2022-01-09,2891
Veterans Health,,2022-01-10,3015
Veterans Health,,2022-01-11,2997
Veterans Health,,2022-01-12,2978
Veterans Health,,2022-01-13,2959
Veterans Health,,2022-01-14,2941
Veterans Health,,2022-01-15,2922
Veterans Health,,2022-01-16,2903
Veterans Health,,2022-01-17,2884
Veterans Health,,2022-01-18,2838
Veterans Health,,2022-01-19,2792
Veterans Health,,2022-01-20,2746
Veterans Health,,2022-01-21,2700
Veterans Health,,2022-01-22,2654
Veterans Health,,2022-01-23,2608
Veterans Health,,2022-01-24,2562
Veterans Health,,2022-01-25,2493
Veterans Health,,2022-01-26,2425
Veterans Health,,2022-01-27,2357
Veterans Health,,2022-01-28,2289
Veterans Health,,2022-01-29,2220
Veterans Health,,2022-01-30,2152
Veterans Health,,2022-01-31,2084
Veterans Health,,2022-02-01,2040
Veterans Health,,2022-02-02,1996
Veterans Health,,2022-02-03,1953
Veterans Health,,2022-02-04,1909
Veterans Health,,2022-02-05,1866
Veterans Health,,2022-02-06,1822
Veterans Health,,2022-02-07,1778
Veterans Health,,2022-02-08,1758
Veterans Health,,2022-02-09,1738
Veterans Health,,2022-02-10,1718
Veterans Health,,2022-02-11,1698
Veterans Health,,2022-02-12,1678
Veterans Health,,2022-02-13,1658
Veterans Health,,2022-02-14,1638
Veterans Health,,2022-02-15,1580
Veterans Health,,2022-02-16,1522
Veterans Health,,2022-02-17,1464
Veterans Health,,2022-02-18,1406
Veterans Health,,2022-02-19,1347
Veterans Health,,2022-02-20,1289
Veterans Health,,2022-02-21,1231
Veterans Health,,2022-02-22,1244
Veterans Health,,2022-02-23,1257
Veterans Health,,2022-02-24,1270
Veterans Health,,2022-02-25,1283
Veterans Health,,2022-02-26,1295
Veterans Health,,2022-02-27,1308
Veterans Health,,2022-02-28,1321
Veterans Health,,2022-03-01,1311
Veterans Health,,2022-03-02,1301
Veterans Health,,2022-03-03,1291
Veterans Health,,2022-03-04,1281
Veterans Health,,2022-03-05,1271
Veterans Health,,2022-03-06,1262
Veterans Health,,2022-03-07,1252
Veterans Health,,2022-03-08,1239
Veterans Health,,2022-03-09,1227
Veterans Health,,2022-03-10,1215
Veterans Health,,2022-03-11,1202
Veterans Health,,2022-03-12,1190
Veterans Health,,2022-03-13,1177
Veterans Health,,2022-03-14,1165
Veterans Health,,2022-03-15,1146
Veterans Health,,2022-03-16,1127
Veterans Health,,2022-03-17,1108
Veterans Health,,2022-03-18,1089
Veterans Health,,2022-03-19,1070
Veterans Health,,2022-03-20,1052
Veterans Health,,2022-03-21,1033
Veterans Health,,2022-03-22,1026
Veterans Health,,2022-03-23,1019
Veterans Health,,2022-03-24,1013
Veterans Health,,2022-03-25,1006
Veterans Health,,2022-03-26,1000
Veterans Health,,2022-03-27,993
Veterans Health,,2022-03-28,986
Veterans Health,,2022-03-29,975
Veterans Health,,2022-03-30,964
Veterans Health,,2022-03-31,953
Veterans Health,,2022-04-01,942
Veterans Health,,2022-04-02,931
Veterans Health,,2022-04-03,920
Veterans Health,,2022-04-04,908
Veterans Health,,2022-04-05,898
Veterans Health,,2022-04-06,887
Veterans Health,,2022-04-07,876
Veterans Health,,2022-04-08,865
Veterans Health,,2022-04-09,854
Veterans Health,,2022-04-10,843
Veterans Health,,2022-04-11,832
Veterans Health,,2022-04-12,825
Veterans Health,,2022-04-13,817
Veterans Health,,2022-04-14,810
Veterans Health,,2022-04-15,802
Veterans Health,,2022-04-16,795
Veterans Health,,2022-04-17,787
Veterans Health,,2022-04-18,780
Veterans Health,,2022-04-19,779
Veterans Health,,2022-04-20,778
Veterans Health,,2022-04-21,777
Veterans Health,,2022-04-22,775
Veterans Health,,2022-04-23,774
Veterans Health,,2022-04-24,773
Veterans Health,,2022-04-25,772
Veterans Health,,2022-04-26,784
Veterans Health,,2022-04-27,796
Veterans Health,,2022-04-28,808
Veterans Health,,2022-04-29,820
Veterans Health,,2022-04-30,832
Veterans Health,,2022-05-01,844
Veterans Health,,2022-05-02,856
Veterans Health,,2022-05-03,862
Veterans Health,,2022-05-04,868
Veterans Health,,2022-05-05,873
Veterans Health,,2022-05-06,879
Veterans Health,,2022-05-07,885
Veterans Health,,2022-05-08,891
Veterans Health,,2022-05-09,896
Virgin Islands,,2020-01-13,315
Virgin Islands,,2020-01-14,272
Virgin Islands,,2020-01-15,250
Virgin Islands,,2020-01-16,219
Virgin Islands,,2020-01-17,201
Virgin Islands,,2020-01-18,188
Virgin Islands,,2020-01-19,179
Virgin Islands,,2020-01-20,175
Virgin Islands,,2020-01-21,189
Virgin Islands,,2020-01-22,206
Virgin Islands,,2020-01-23,228
Virgin Islands,,2020-01-24,214
Virgin Islands,,2020-01-25,199
Virgin Islands,,2020-01-26,230
Virgin Islands,,2020-01-27,251
Virgin Islands,,2020-01-28,268
Virgin Islands,,2020-01-29,312
Virgin Islands,,2020-01-30,373
Virgin Islands,,2020-01-31,376
Virgin Islands,,2020-02-01,388
Virgin Islands,,2020-02-02,423
Virgin Islands,,2020-02-03,459
Virgin Islands,,2020-02-04,513
Virgin Islands,,2020-02-05,518
Virgin Islands,,2020-02-06,500
Virgin Islands,,2020-02-07,496
Virgin Islands,,2020-02-08,488
Virgin Islands,,2020-02-09,479
Virgin Islands,,2020-02-10,476
Virgin Islands,,2020-02-11,422
Virgin Islands,,2020-02-12,401
Virgin Islands,,2020-02-13,388
Virgin Islands,,2020-02-14,402
Virgin Islands,,2020-02-15,403
Virgin Islands,,2020-02-16,336
Virgin Islands,,2020-02-17,349
Virgin Islands,,2020-02-18,354
Virgin Islands,,2020-02-19,451
Virgin Islands,,2020-02-20,445
Virgin Islands,,2020-02-21,493
Virgin Islands,,2020-02-22,548
Virgin Islands,,2020-02-23,639
Virgin Islands,,2020-02-24,612
Virgin Islands,,2020-02-25,590
Virgin Islands,,2020-02-26,548
Virgin Islands,,2020-02-27,546
Virgin Islands,,2020-02-28,518
Virgin Islands,,2020-02-29,469
Virgin Islands,,2020-03-01,406
Virgin Islands,,2020-03-02,386
Virgin Islands,,2020-03-03,548
Virgin Islands,,2020-03-04,526
Virgin Islands,,2020-03-05,557
Virgin Islands,,2020-03-06,523
Virgin Islands,,2020-03-07,512
Virgin Islands,,2020-03-08,574
Virgin Islands,,2020-03-09,638
Virgin Islands,,2020-03-10,535
Virgin Islands,,2020-03-11,548
Virgin Islands,,2020-03-12,596
Virgin Islands,,2020-03-13,597
Virgin Islands,,2020-03-14,601
Virgin Islands,,2020-03-15,623
Virgin Islands,,2020-03-16,660
Virgin Islands,,2020-03-17,681
Virgin Islands,,2020-03-18,706
Virgin Islands,,2020-03-19,698
Virgin Islands,,2020-03-20,709
Virgin Islands,,2020-03-21,704
Virgin Islands,,2020-03-22,732
Virgin Islands,,2020-03-23,748
Virgin Islands,,2020-03-24,800
Virgin Islands,,2020-03-25,789
Virgin Islands,,2020-03-26,814
Virgin Islands,,2020-03-27,864
Virgin Islands,,2020-03-28,867
Virgin Islands,,2020-03-29,897
Virgin Islands,,2020-03-30,930
Virgin Islands,,2020-03-31,939
Virgin Islands,,2020-04-01,951
Virgin Islands,,2020-04-02,865
Virgin Islands,,2020-04-03,801
Virgin Islands,,2020-04-04,795
Virgin Islands,,2020-04-05,780
Virgin Islands,,2020-04-06,774
Virgin Islands,,2020-04-07,840
Virgin Islands,,2020-04-08,858
Virgin Islands,,2020-04-09,916
Virgin Islands,,2020-04-10,944
Virgin Islands,,2020-04-11,961
Virgin Islands,,2020-04-12,965
Virgin Islands,,2020-04-13,939
Virgin Islands,,2020-04-14,850
Virgin Islands,,2020-04-15,817
Virgin Islands,,2020-04-16,841
Virgin Islands,,2020-04-17,837
Virgin Islands,,2020-04-18,825
Virgin Islands,,2020-04-19,782
Virgin Islands,,2020-04-20,724
Virgin Islands,,2020-04-21,632
Virgin Islands,,2020-04-22,573
Virgin Islands,,2020-04-23,474
Virgin Islands,,2020-04-24,470
Virgin Islands,,2020-04-25,468
Virgin Islands,,2020-04-26,428
Virgin Islands,,2020-04-27,414
Virgin Islands,,2020-04-28,436
Virgin Islands,,2020-04-29,463
Virgin Islands,,2020-04-30,488
Virgin Islands,,2020-05-01,486
Virgin Islands,,2020-05-02,487
Virgin Islands,,2020-05-03,494
Virgin Islands,,2020-05-04,389
Virgin Islands,,2020-05-05,440
Virgin Islands,,2020-05-06,395
Virgin Islands,,2020-05-07,377
Virgin Islands,,2020-05-08,368
Virgin Islands,,2020-05-09,367
Virgin Islands,,2020-05-10,325
Virgin Islands,,2020-05-11,386
Virgin Islands,,2020-05-12,289
Virgin Islands,,2020-05-13,282
Virgin Islands,,2020-05-14,289
Virgin Islands,,2020-05-15,291
Virgin Islands,,2020-05-16,291
Virgin Islands,,2020-05-17,286
Virgin Islands,,2020-05-18,275
Virgin Islands,,2020-05-19,287
Virgin Islands,,2020-05-20,292
Virgin Islands,,2020-05-21,280
Virgin Islands,,2020-05-22,272
Virgin Islands,,2020-05-23,270
Virgin Islands,,2020-05-24,267
Virgin Islands,,2020-05-25,255
Virgin Islands,,2020-05-26,230
Virgin Islands,,2020-05-27,234
Virgin Islands,,2020-05-28,229
Virgin Islands,,2020-05-29,232
Virgin Islands,,2020-05-30,232
Virgin Islands,,2020-05-31,190
Virgin Islands,,2020-06-01,229
Virgin Islands,,2020-06-02,237
Virgin Islands,,2020-06-03,229
Virgin Islands,,2020-06-04,226
Virgin Islands,,2020-06-05,224
Virgin Islands,,2020-06-06,226
Virgin Islands,,2020-06-07,282
Virgin Islands,,2020-06-08,256
Virgin Islands,,2020-06-09,224
Virgin Islands,,2020-06-10,206
Virgin Islands,,2020-06-11,202
Virgin Islands,,2020-06-12,250
Virgin Islands,,2020-06-13,263
Virgin Islands,,2020-06-14,247
Virgin Islands,,2020-06-15,237
Virgin Islands,,2020-06-16,270
Virgin Islands,,2020-06-17,283
Virgin Islands,,2020-06-18,267
Virgin Islands,,2020-06-19,217
Virgin Islands,,2020-06-20,203
Virgin Islands,,2020-06-21,202
Virgin Islands,,2020-06-22,210
Virgin Islands,,2020-06-23,205
Virgin Islands,,2020-06-24,209
Virgin Islands,,2020-06-25,221
Virgin Islands,,2020-06-26,222
Virgin Islands,,2020-06-27,220
Virgin Islands,,2020-06-28,210
Virgin Islands,,2020-06-29,197
Virgin Islands,,2020-06-30,182
Virgin Islands,,2020-07-01,159
Virgin Islands,,2020-07-02,149
Virgin Islands,,2020-07-03,152
Virgin Islands,,2020-07-04,154
Virgin Islands,,2020-07-05,127
Virgin Islands,,2020-07-06,140
Virgin Islands,,2020-07-07,150
Virgin Islands,,2020-07-08,158
Virgin Islands,,2020-07-09,158
Virgin Islands,,2020-07-10,160
Virgin Islands,,2020-07-11,160
Virgin Islands,,2020-07-12,193
Virgin Islands,,2020-07-13,182
Virgin Islands,,2020-07-14,186
Virgin Islands,,2020-07-15,185
Virgin Islands,,2020-07-16,196
Virgin Islands,,2020-07-17,193
Virgin Islands,,2020-07-18,194
Virgin Islands,,2020-07-19,209
Virgin Islands,,2020-07-20,210
Virgin Islands,,2020-07-21,207
Virgin Islands,,2020-07-22,224
Virgin Islands,,2020-07-23,241
Virgin Islands,,2020-07-24,239
Virgin Islands,,2020-07-25,244
Virgin Islands,,2020-07-26,235
Virgin Islands,,2020-07-27,255
Virgin Islands,,2020-07-28,278
Virgin Islands,,2020-07-29,290
Virgin Islands,,2020-07-30,299
Virgin Islands,,2020-07-31,303
Virgin Islands,,2020-08-01,300
Virgin Islands,,2020-08-02,331
Virgin Islands,,2020-08-03,337
Virgin Islands,,2020-08-04,331
Virgin Islands,,2020-08-05,333
Virgin Islands,,2020-08-06,332
Virgin Islands,,2020-08-07,328
Virgin Islands,,2020-08-08,326
Virgin Islands,,2020-08-09,330
Virgin Islands,,2020-08-10,315
Virgin Islands,,2020-08-11,354
Virgin Islands,,2020-08-12,361
Virgin Islands,,2020-08-13,379
Virgin Islands,,2020-08-14,377
Virgin Islands,,2020-08-15,375
Virgin Islands,,2020-08-16,361
Virgin Islands,,2020-08-17,388
Virgin Islands,,2020-08-18,352
Virgin Islands,,2020-08-19,370
Virgin Islands,,2020-08-20,362
Virgin Islands,,2020-08-21,365
Virgin Islands,,2020-08-22,364
Virgin Islands,,2020-08-23,383
Virgin Islands,,2020-08-24,365
Virgin Islands,,2020-08-25,371
Virgin Islands,,2020-08-26,339
Virgin Islands,,2020-08-27,334
Virgin Islands,,2020-08-28,332
Virgin Islands,,2020-08-29,332
Virgin Islands,,2020-08-30,319
Virgin Islands,,2020-08-31,305
Virgin Islands,,2020-09-01,279
Virgin Islands,,2020-09-02,291
Virgin Islands,,2020-09-03,286
Virgin Islands,,2020-09-04,286
Virgin Islands,,2020-09-05,287
Virgin Islands,,2020-09-06,219
Virgin Islands,,2020-09-07,234
Virgin Islands,,2020-09-08,246
Virgin Islands,,2020-09-09,252
Virgin Islands,,2020-09-10,247
Virgin Islands,,2020-09-11,261
Virgin Islands,,2020-09-12,262
Virgin Islands,,2020-09-13,310
Virgin Islands,,2020-09-14,297
Virgin Islands,,2020-09-15,281
Virgin Islands,,2020-09-16,258
Virgin Islands,,2020-09-17,241
Virgin Islands,,2020-09-18,226
Virgin Islands,,2020-09-19,225
Virgin Islands,,2020-09-20,214
Virgin Islands,,2020-09-21,216
Virgin Islands,,2020-09-22,228
Virgin Islands,,2020-09-23,214
Virgin Islands,,2020-09-24,209
Virgin Islands,,2020-09-25,208
Virgin Islands,,2020-09-26,208
Virgin Islands,,2020-09-27,203
Virgin Islands,,2020-09-28,202
Virgin Islands,,2020-09-29,215
Virgin Islands,,2020-09-30,246
Virgin Islands,,2020-10-01,259
Virgin Islands,,2020-10-02,261
Virgin Islands,,2020-10-03,262
Virgin Islands,,2020-10-04,274
Virgin Islands,,2020-10-05,275
Virgin Islands,,2020-10-06,253
Virgin Islands,,2020-10-07,223
Virgin Islands,,2020-10-08,219
Virgin Islands,,2020-10-09,218
Virgin Islands,,2020-10-10,219
Virgin Islands,,2020-10-11,175
Virgin Islands,,2020-10-12,178
Virgin Islands,,2020-10-13,186
Virgin Islands,,2020-10-14,184
Virgin Islands,,2020-10-15,197
Virgin Islands,,2020-10-16,199
Virgin Islands,,2020-10-17,199
Virgin Islands,,2020-10-18,238
Virgin Islands,,2020-10-19,216
Virgin Islands,,2020-10-20,211
Virgin Islands,,2020-10-21,213
Virgin Islands,,2020-10-22,187
Virgin Islands,,2020-10-23,190
Virgin Islands,,2020-10-24,193
Virgin Islands,,2020-10-25,205
Virgin Islands,,2020-10-26,213
Virgin Islands,,2020-10-27,215
Virgin Islands,,2020-10-28,219
Virgin Islands,,2020-10-29,233
Virgin Islands,,2020-10-30,227
Virgin Islands,,2020-10-31,230
Virgin Islands,,2020-11-01,190
Virgin Islands,,2020-11-02,203
Virgin Islands,,2020-11-03,207
Virgin Islands,,2020-11-04,217
Virgin Islands,,2020-11-05,225
Virgin Islands,,2020-11-06,226
Virgin Islands,,2020-11-07,221
Virgin Islands,,2020-11-08,261
Virgin Islands,,2020-11-09,252
Virgin Islands,,2020-11-10,240
Virgin Islands,,2020-11-11,223
Virgin Islands,,2020-11-12,246
Virgin Islands,,2020-11-13,255
Virgin Islands,,2020-11-14,255
Virgin Islands,,2020-11-15,250
Virgin Islands,,2020-11-16,255
Virgin Islands,,2020-11-17,283
Virgin Islands,,2020-11-18,287
Virgin Islands,,2020-11-19,762
Virgin Islands,,2020-11-20,752
Virgin Islands,,2020-11-21,757
Virgin Islands,,2020-11-22,764
Virgin Islands,,2020-11-23,767
Virgin Islands,,2020-11-24,726
Virgin Islands,,2020-11-25,711
Virgin Islands,,2020-11-26,177
Virgin Islands,,2020-11-27,199
Virgin Islands,,2020-11-28,214
Virgin Islands,,2020-11-29,222
Virgin Islands,,2020-11-30,272
Virgin Islands,,2020-12-01,311
Virgin Islands,,2020-12-02,349
Virgin Islands,,2020-12-03,422
Virgin Islands,,2020-12-04,404
Virgin Islands,,2020-12-05,389
Virgin Islands,,2020-12-06,386
Virgin Islands,,2020-12-07,348
Virgin Islands,,2020-12-08,402
Virgin Islands,,2020-12-09,403
Virgin Islands,,2020-12-10,385
Virgin Islands,,2020-12-11,381
Virgin Islands,,2020-12-12,386
Virgin Islands,,2020-12-13,376
Virgin Islands,,2020-12-14,351
Virgin Islands,,2020-12-15,337
Virgin Islands,,2020-12-16,319
Virgin Islands,,2020-12-17,310
Virgin Islands,,2020-12-18,315
Virgin Islands,,2020-12-19,303
Virgin Islands,,2020-12-20,358
Virgin Islands,,2020-12-21,379
Virgin Islands,,2020-12-22,319
Virgin Islands,,2020-12-23,293
Virgin Islands,,2020-12-24,242
Virgin Islands,,2020-12-25,256
Virgin Islands,,2020-12-26,273
Virgin Islands,,2020-12-27,185
Virgin Islands,,2020-12-28,208
Virgin Islands,,2020-12-29,230
Virgin Islands,,2020-12-30,244
Virgin Islands,,2020-12-31,258
Virgin Islands,,2021-01-01,272
Virgin Islands,,2021-01-02,285
Virgin Islands,,2021-01-03,302
Virgin Islands,,2021-01-04,270
Virgin Islands,,2021-01-05,254
Virgin Islands,,2021-01-06,226
Virgin Islands,,2021-01-07,290
Virgin Islands,,2021-01-08,258
Virgin Islands,,2021-01-09,228
Virgin Islands,,2021-01-10,290
Virgin Islands,,2021-01-11,280
Virgin Islands,,2021-01-12,267
Virgin Islands,,2021-01-13,297
Virgin Islands,,2021-01-14,253
Virgin Islands,,2021-01-15,254
Virgin Islands,,2021-01-16,253
Virgin Islands,,2021-01-17,160
Virgin Islands,,2021-01-18,152
Virgin Islands,,2021-01-19,248
Virgin Islands,,2021-01-20,239
Virgin Islands,,2021-01-21,223
Virgin Islands,,2021-01-22,223
Virgin Islands,,2021-01-23,223
Virgin Islands,,2021-01-24,270
Virgin Islands,,2021-01-25,266
Virgin Islands,,2021-01-26,157
Virgin Islands,,2021-01-27,149
Virgin Islands,,2021-01-28,154
Virgin Islands,,2021-01-29,154
Virgin Islands,,2021-01-30,154
Virgin Islands,,2021-01-31,121
Virgin Islands,,2021-02-01,153
Virgin Islands,,2021-02-02,147
Virgin Islands,,2021-02-03,143
Virgin Islands,,2021-02-04,129
Virgin Islands,,2021-02-05,128
Virgin Islands,,2021-02-06,129
Virgin Islands,,2021-02-07,129
Virgin Islands,,2021-02-08,117
Virgin Islands,,2021-02-09,125
Virgin Islands,,2021-02-10,123
Virgin Islands,,2021-02-11,118
Virgin Islands,,2021-02-12,120
Virgin Islands,,2021-02-13,119
Virgin Islands,,2021-02-14,116
Virgin Islands,,2021-02-15,135
Virgin Islands,,2021-02-16,133
Virgin Islands,,2021-02-17,130
Virgin Islands,,2021-02-18,125
Virgin Islands,,2021-02-19,124
Virgin Islands,,2021-02-20,125
Virgin Islands,,2021-02-21,113
Virgin Islands,,2021-02-22,81
